matrix,Version,Initialization,FeatureExtraction,Inference,Format
Goodwin_013,tuned,0.163948,0.000859691,7.0941e-05,1
gre_1107,baseline,0.161673,0.000275876,7.4405e-05,1
gre_1107,tuned,0.160793,0.000277904,6.8014e-05,1
gre_216a,baseline,0.161608,0.000192291,6.6376e-05,1
gre_216a,tuned,0.159275,0.000165586,6.4348e-05,1
gre_216b,baseline,0.162979,0.000187099,6.8874e-05,1
gre_216b,tuned,0.160424,0.000168228,6.2621e-05,1
gre_343,baseline,0.168587,0.000199573,6.5457e-05,1
gre_343,tuned,0.160446,0.000198409,6.5314e-05,1
grid2,baseline,0.163296,0.000232009,7.5378e-05,1
grid2,tuned,0.160971,0.00020459,7.2814e-05,1
grid2_dual,baseline,0.160264,0.000433792,7.4611e-05,1
grid2_dual,tuned,0.157129,0.000382117,7.0634e-05,1
gridgena,baseline,0.158506,0.00697586,7.525e-05,1
gridgena,tuned,0.159446,0.00690993,6.9948e-05,1
gsm_106857,baseline,0.15947,0.100214,0.00012949,1
gsm_106857,tuned,0.159638,0.117123,0.000117337,1
gupta2,baseline,0.162724,0.010701,6.8611e-05,0
gupta2,tuned,0.161825,0.00878608,6.312e-05,0
gyro_k,baseline,0.162484,0.00645087,7.4252e-05,1
gyro_k,tuned,0.161772,0.00747211,7.9644e-05,1
hangGlider_5,baseline,0.164391,0.00115992,7.0439e-05,0
hangGlider_5,tuned,0.162223,0.00102498,6.6761e-05,0
heart1,baseline,0.164065,0.00489612,7.7805e-05,1
heart1,tuned,0.160904,0.00478809,7.1596e-05,1
heart3,baseline,0.598332,0.00524463,0.000135805,1
heart3,tuned,0.168689,0.00347584,6.605e-05,1
HEP-th,baseline,0.166905,0.00129757,7.267e-05,1
HEP-th,tuned,0.164733,0.00121693,6.9871e-05,1
hi2010,baseline,0.164474,0.00099761,7.7321e-05,1
hi2010,tuned,0.1619,0.000961148,7.5059e-05,1
hood,baseline,0.162965,0.0918091,0.00010908,1
hood,tuned,0.162381,0.119015,8.9033e-05,1
Hook_1498,baseline,0.161736,0.789598,0.000124538,1
Hook_1498,tuned,0.161158,0.776874,0.000120089,1
HTC_336_4438,baseline,0.161153,0.0149212,7.2761e-05,0
HTC_336_4438,tuned,0.161641,0.0145384,8.4675e-05,0
hugebubbles-00010,baseline,0.164082,1.21509,0.000133113,1
hugebubbles-00010,tuned,0.161424,1.20935,0.000127025,1
hugetrace-00000,baseline,0.158803,0.246716,0.000122895,1
hugetrace-00000,tuned,0.158919,0.24291,0.000118614,1
hugetric-00000,baseline,0.159072,0.330422,0.000120392,1
hugetric-00000,tuned,0.158945,0.301732,0.000119774,1
hugetric-00020,baseline,0.163708,0.417694,0.000125451,1
hugetric-00020,tuned,0.16391,0.41862,0.000123095,1
impcol_c,baseline,0.163758,0.000177655,7.6842e-05,1
impcol_c,tuned,0.161949,0.000158945,6.5147e-05,1
in-2004,baseline,0.161469,0.152963,0.000110354,0
in-2004,tuned,0.161507,0.132257,0.000115524,0
inlet,baseline,0.160943,0.00319526,7.5012e-05,1
inlet,tuned,0.157649,0.0033761,6.4998e-05,1
italy_osm,baseline,0.164684,0.298145,0.000125261,1
italy_osm,tuned,0.162938,0.294096,0.000123073,1
jagmesh3,baseline,0.160079,0.000361345,7.0293e-05,1
jagmesh3,tuned,0.159388,0.000310986,7.3724e-05,1
